budget,position,needle,condition,preserved,added_chars,candidate_count,selected_candidates
10,166,req-0166,naive,True,177,18,req-0395 req-0188 req-0346 req-0070 req-0441 req-0438 req-0139 req-0291 test_checkout_consistency FAILED req-0166 req-0316 req-0384 req-0277 req-0193 req-0142 req-0350 req-0274
10,166,req-0166,bridge,True,69,6,req-0166 FAILED test_checkout_consistency req-0274 req-0350 req-0142
10,166,req-0166,oracle,True,9,1,req-0166
10,198,req-0198,user_only,False,0,0,
10,198,req-0198,naive,True,177,18,req-0376 req-0302 req-0096 req-0291 req-0229 req-0260 req-0221 req-0215 test_checkout_consistency FAILED req-0198 req-0394 req-0103 req-0132 req-0219 req-0261 req-0406 req-0304
10,198,req-0198,bridge,True,69,6,req-0198 FAILED test_checkout_consistency req-0304 req-0406 req-0261
10,198,req-0198,oracle,True,9,1,req-0198
10,393,req-0393,user_only,False,0,0,
10,393,req-0393,naive,False,177,18,req-0197 req-0389 req-0255 req-0440 req-0331 req-0068 req-0282 req-0095 test_checkout_consistency FAILED req-0393 req-0211 req-0179 req-0215 req-0109 req-0446 req-0256 req-0313
10,393,req-0393,bridge,True,69,6,req-0393 FAILED test_checkout_consistency req-0313 req-0256 req-0446
10,393,req-0393,oracle,True,9,1,req-0393
10,430,req-0430,user_only,False,0,0,
10,430,req-0430,naive,False,177,18,req-0050 req-0386 req-0327 req-0286 req-0261 req-0077 req-0146 req-0315 test_checkout_consistency FAILED req-0430 req-0235 req-0368 req-0438 req-0305 req-0370 req-0276 req-0440
10,430,req-0430,bridge,True,69,6,req-0430 FAILED test_checkout_consistency req-0440 req-0276 req-0370
10,430,req-0430,oracle,True,9,1,req-0430
10,101,req-0101,user_only,False,0,0,
10,101,req-0101,naive,True,177,18,req-0076 req-0155 req-0187 req-0332 req-0118 req-0198 req-0275 req-0408 test_checkout_consistency FAILED req-0101 req-0299 req-0113 req-0064 req-0373 req-0362 req-0173 req-0414
10,101,req-0101,bridge,True,69,6,req-0101 FAILED test_checkout_consistency req-0414 req-0173 req-0362
10,101,req-0101,oracle,True,9,1,req-0101
10,404,req-0404,user_only,False,0,0,
10,404,req-0404,naive,False,177,18,req-0131 req-0209 req-0332 req-0057 req-0258 req-0097 req-0165 req-0108 test_checkout_consistency FAILED req-0404 req-0286 req-0110 req-0381 req-0128 req-0305 req-0417 req-0199
10,404,req-0404,bridge,True,69,6,req-0404 FAILED test_checkout_consistency req-0199 req-0417 req-0305
10,404,req-0404,oracle,True,9,1,req-0404
10,410,req-0410,user_only,False,0,0,
10,410,req-0410,naive,False,177,18,req-0310 req-0412 req-0189 req-0262 req-0297 req-0291 req-0174 req-0283 test_checkout_consistency FAILED req-0410 req-0332 req-0124 req-0246 req-0147 req-0356 req-0433 req-0119
10,410,req-0410,bridge,True,69,6,req-0410 FAILED test_checkout_consistency req-0119 req-0433 req-0356
10,410,req-0410,oracle,True,9,1,req-0410
10,282,req-0282,user_only,False,0,0,
10,282,req-0282,naive,False,177,18,req-0085 req-0191 req-0446 req-0262 req-0224 req-0310 req-0186 req-0051 test_checkout_consistency FAILED req-0282 req-0194 req-0422 req-0202 req-0351 req-0347 req-0388 req-0301
10,282,req-0282,bridge,True,69,6,req-0282 FAILED test_checkout_consistency req-0301 req-0388 req-0347
10,282,req-0282,oracle,True,9,1,req-0282
10,375,req-0375,user_only,False,0,0,
10,375,req-0375,naive,False,177,18,req-0126 req-0278 req-0325 req-0297 req-0226 req-0220 req-0332 req-0441 test_checkout_consistency FAILED req-0375 req-0328 req-0243 req-0283 req-0214 req-0146 req-0408 req-0172
10,375,req-0375,bridge,True,69,6,req-0375 FAILED test_checkout_consistency req-0172 req-0408 req-0146
10,375,req-0375,oracle,True,9,1,req-0375
10,236,req-0236,user_only,False,0,0,
10,236,req-0236,naive,True,177,18,req-0343 req-0247 req-0169 req-0448 req-0261 req-0072 req-0212 req-0432 test_checkout_consistency FAILED req-0236 req-0293 req-0412 req-0246 req-0248 req-0390 req-0384 req-0127
10,236,req-0236,bridge,True,69,6,req-0236 FAILED test_checkout_consistency req-0127 req-0384 req-0390
10,236,req-0236,oracle,True,9,1,req-0236
10,133,req-0133,user_only,False,0,0,
10,133,req-0133,naive,True,177,18,req-0304 req-0068 req-0114 req-0308 req-0353 req-0220 req-0101 req-0276 test_checkout_consistency FAILED req-0133 req-0320 req-0284 req-0057 req-0420 req-0123 req-0260 req-0386
10,133,req-0133,bridge,True,69,6,req-0133 FAILED test_checkout_consistency req-0386 req-0260 req-0123
10,133,req-0133,oracle,True,9,1,req-0133
10,239,req-0239,user_only,False,0,0,
10,239,req-0239,naive,True,177,18,req-0129 req-0088 req-0291 req-0185 req-0223 req-0370 req-0405 req-0254 test_checkout_consistency FAILED req-0239 req-0383 req-0091 req-0218 req-0396 req-0324 req-0245 req-0212
10,239,req-0239,bridge,True,69,6,req-0239 FAILED test_checkout_consistency req-0212 req-0245 req-0324
10,239,req-0239,oracle,True,9,1,req-0239
10,231,req-0231,user_only,False,0,0,
10,231,req-0231,naive,True,177,18,req-0371 req-0418 req-0439 req-0300 req-0328 req-0068 req-0367 req-0085 test_checkout_consistency FAILED req-0231 req-0170 req-0374 req-0401 req-0197 req-0166 req-0433 req-0096
10,231,req-0231,bridge,True,69,6,req-0231 FAILED test_checkout_consistency req-0096 req-0433 req-0166
10,231,req-0231,oracle,True,9,1,req-0231
10,157,req-0157,user_only,False,0,0,
10,157,req-0157,naive,True,177,18,req-0273 req-0100 req-0440 req-0375 req-0411 req-0101 req-0278 req-0135 test_checkout_consistency FAILED req-0157 req-0406 req-0204 req-0064 req-0073 req-0217 req-0078 req-0201
10,157,req-0157,bridge,True,69,6,req-0157 FAILED test_checkout_consistency req-0201 req-0078 req-0217
10,157,req-0157,oracle,True,9,1,req-0157
10,186,req-0186,user_only,False,0,0,
10,186,req-0186,naive,True,177,18,req-0234 req-0242 req-0271 req-0124 req-0175 req-0322 req-0261 req-0340 test_checkout_consistency FAILED req-0186 req-0400 req-0142 req-0137 req-0139 req-0090 req-0363 req-0246
10,186,req-0186,bridge,True,69,6,req-0186 FAILED test_checkout_consistency req-0246 req-0363 req-0090
10,186,req-0186,oracle,True,9,1,req-0186
10,86,req-0086,user_only,False,0,0,
10,86,req-0086,naive,True,177,18,req-0368 req-0400 req-0174 req-0305 req-0349 req-0124 req-0169 req-0287 test_checkout_consistency FAILED req-0086 req-0377 req-0181 req-0286 req-0392 req-0054 req-0289 req-0198
10,86,req-0086,bridge,True,69,6,req-0086 FAILED test_checkout_consistency req-0198 req-0289 req-0054
10,86,req-0086,oracle,True,9,1,req-0086
10,361,req-0361,user_only,False,0,0,
10,361,req-0361,naive,False,177,18,req-0397 req-0329 req-0130 req-0087 req-0276 req-0226 req-0350 req-0203 test_checkout_consistency FAILED req-0361 req-0378 req-0267 req-0404 req-0178 req-0283 req-0204 req-0151
10,361,req-0361,bridge,True,69,6,req-0361 FAILED test_checkout_consistency req-0151 req-0204 req-0283
10,361,req-0361,oracle,True,9,1,req-0361
10,137,req-0137,user_only,False,0,0,
10,137,req-0137,naive,True,177,18,req-0247 req-0298 req-0104 req-0172 req-0246 req-0343 req-0234 req-0345 test_checkout_consistency FAILED req-0137 req-0202 req-0409 req-0061 req-0388 req-0253 req-0191 req-0054
10,137,req-0137,bridge,True,69,6,req-0137 FAILED test_checkout_consistency req-0054 req-0191 req-0253
10,137,req-0137,oracle,True,9,1,req-0137
10,323,req-0323,user_only,False,0,0,
10,323,req-0323,naive,True,177,18,req-0340 req-0402 req-0449 req-0432 req-0075 req-0361 req-0304 req-0196 test_checkout_consistency FAILED req-0323 req-0448 req-0167 req-0230 req-0162 req-0376 req-0147 req-0368
10,323,req-0323,bridge,True,69,6,req-0323 FAILED test_checkout_consistency req-0368 req-0147 req-0376
10,323,req-0323,oracle,True,9,1,req-0323
10,445,req-0445,user_only,False,0,0,
10,445,req-0445,naive,False,177,18,req-0178 req-0397 req-0436 req-0419 req-0442 req-0387 req-0398 req-0120 test_checkout_consistency FAILED req-0445 req-0371 req-0099 req-0380 req-0070 req-0208 req-0275 req-0067
10,445,req-0445,bridge,True,69,6,req-0445 FAILED test_checkout_consistency req-0067 req-0275 req-0208
10,445,req-0445,oracle,True,9,1,req-0445
10,373,req-0373,user_only,False,0,0,
10,373,req-0373,naive,False,177,18,req-0346 req-0236 req-0425 req-0117 req-0096 req-0201 req-0217 req-0433 test_checkout_consistency FAILED req-0373 req-0262 req-0139 req-0152 req-0326 req-0237 req-0321 req-0306
10,373,req-0373,bridge,True,69,6,req-0373 FAILED test_checkout_consistency req-0306 req-0321 req-0237
10,373,req-0373,oracle,True,9,1,req-0373
10,286,req-0286,user_only,False,0,0,
10,286,req-0286,naive,False,177,18,req-0189 req-0134 req-0181 req-0297 req-0201 req-0433 req-0223 req-0108 test_checkout_consistency FAILED req-0286 req-0290 req-0088 req-0122 req-0437 req-0165 req-0397 req-0421
10,286,req-0286,bridge,True,69,6,req-0286 FAILED test_checkout_consistency req-0421 req-0397 req-0165
10,286,req-0286,oracle,True,9,1,req-0286
10,378,req-0378,user_only,False,0,0,
10,378,req-0378,naive,False,177,18,req-0396 req-0253 req-0335 req-0237 req-0096 req-0252 req-0057 req-0185 test_checkout_consistency FAILED req-0378 req-0324 req-0113 req-0282 req-0238 req-0395 req-0434 req-0184
10,378,req-0378,bridge,True,69,6,req-0378 FAILED test_checkout_consistency req-0184 req-0434 req-0395
10,378,req-0378,oracle,True,9,1,req-0378
10,188,req-0188,user_only,False,0,0,
10,188,req-0188,naive,True,177,18,req-0350 req-0246 req-0377 req-0241 req-0105 req-0396 req-0169 req-0292 test_checkout_consistency FAILED req-0188 req-0062 req-0368 req-0338 req-0218 req-0363 req-0163 req-0382
10,188,req-0188,bridge,True,69,6,req-0188 FAILED test_checkout_consistency req-0382 req-0163 req-0363
10,188,req-0188,oracle,True,9,1,req-0188
10,335,req-0335,user_only,False,0,0,
10,335,req-0335,naive,False,177,18,req-0082 req-0376 req-0287 req-0409 req-0204 req-0383 req-0259 req-0109 test_checkout_consistency FAILED req-0335 req-0121 req-0073 req-0069 req-0205 req-0302 req-0099 req-0170
10,335,req-0335,bridge,True,69,6,req-0335 FAILED test_checkout_consistency req-0170 req-0099 req-0302
10,335,req-0335,oracle,True,9,1,req-0335
10,419,req-0419,user_only,False,0,0,
10,419,req-0419,naive,False,177,18,req-0325 req-0119 req-0248 req-0282 req-0239 req-0393 req-0431 req-0406 test_checkout_consistency FAILED req-0419 req-0326 req-0264 req-0350 req-0423 req-0129 req-0262 req-0385
10,419,req-0419,bridge,True,69,6,req-0419 FAILED test_checkout_consistency req-0385 req-0262 req-0129
10,419,req-0419,oracle,True,9,1,req-0419
10,216,req-0216,user_only,False,0,0,
10,216,req-0216,naive,True,177,18,req-0100 req-0301 req-0366 req-0259 req-0193 req-0066 req-0404 req-0240 test_checkout_consistency FAILED req-0216 req-0161 req-0278 req-0170 req-0236 req-0402 req-0239 req-0329
10,216,req-0216,bridge,True,69,6,req-0216 FAILED test_checkout_consistency req-0329 req-0239 req-0402
10,216,req-0216,oracle,True,9,1,req-0216
10,78,req-0078,user_only,False,0,0,
10,78,req-0078,naive,True,177,18,req-0381 req-0234 req-0082 req-0254 req-0192 req-0148 req-0113 req-0283 test_checkout_consistency FAILED req-0078 req-0097 req-0390 req-0159 req-0379 req-0378 req-0356 req-0060
10,78,req-0078,bridge,True,69,6,req-0078 FAILED test_checkout_consistency req-0060 req-0356 req-0378
10,78,req-0078,oracle,True,9,1,req-0078
10,167,req-0167,user_only,False,0,0,
10,167,req-0167,naive,True,177,18,req-0075 req-0221 req-0175 req-0114 req-0340 req-0155 req-0085 req-0442 test_checkout_consistency FAILED req-0167 req-0334 req-0156 req-0351 req-0160 req-0170 req-0219 req-0447
10,167,req-0167,bridge,True,69,6,req-0167 FAILED test_checkout_consistency req-0447 req-0219 req-0170
10,167,req-0167,oracle,True,9,1,req-0167
10,434,req-0434,user_only,False,0,0,
10,434,req-0434,naive,False,177,18,req-0125 req-0355 req-0051 req-0191 req-0124 req-0116 req-0326 req-0178 test_checkout_consistency FAILED req-0434 req-0139 req-0106 req-0388 req-0063 req-0117 req-0057 req-0233
10,434,req-0434,bridge,True,69,6,req-0434 FAILED test_checkout_consistency req-0233 req-0057 req-0117
10,434,req-0434,oracle,True,9,1,req-0434
10,211,req-0211,user_only,False,0,0,
10,211,req-0211,naive,False,177,18,req-0171 req-0352 req-0216 req-0058 req-0139 req-0185 req-0076 req-0114 test_checkout_consistency FAILED req-0211 req-0430 req-0266 req-0320 req-0108 req-0432 req-0082 req-0294
10,211,req-0211,bridge,True,69,6,req-0211 FAILED test_checkout_consistency req-0294 req-0082 req-0432
10,211,req-0211,oracle,True,9,1,req-0211
10,255,req-0255,user_only,False,0,0,
10,255,req-0255,naive,True,177,18,req-0280 req-0449 req-0235 req-0313 req-0354 req-0105 req-0282 req-0308 test_checkout_consistency FAILED req-0255 req-0163 req-0365 req-0072 req-0423 req-0388 req-0317 req-0204
10,255,req-0255,bridge,True,69,6,req-0255 FAILED test_checkout_consistency req-0204 req-0317 req-0388
10,255,req-0255,oracle,True,9,1,req-0255
10,187,req-0187,user_only,False,0,0,
10,187,req-0187,naive,True,177,18,req-0285 req-0380 req-0065 req-0081 req-0296 req-0256 req-0269 req-0402 test_checkout_consistency FAILED req-0187 req-0105 req-0302 req-0415 req-0278 req-0087 req-0091 req-0215
10,187,req-0187,bridge,True,69,6,req-0187 FAILED test_checkout_consistency req-0215 req-0091 req-0087
10,187,req-0187,oracle,True,9,1,req-0187
20,377,req-0377,user_only,False,0,0,
20,377,req-0377,naive,True,177,18,req-0361 req-0125 req-0083 req-0114 req-0190 req-0369 req-0374 req-0349 test_checkout_consistency FAILED req-0377 req-0330 req-0415 req-0216 req-0245 req-0355 req-0321 req-0200
20,377,req-0377,bridge,True,69,6,req-0377 FAILED test_checkout_consistency req-0200 req-0321 req-0355
20,377,req-0377,oracle,True,9,1,req-0377
20,107,req-0107,user_only,False,0,0,
20,107,req-0107,naive,True,177,18,req-0283 req-0309 req-0360 req-0271 req-0100 req-0410 req-0109 req-0386 test_checkout_consistency FAILED req-0107 req-0384 req-0444 req-0333 req-0420 req-0161 req-0282 req-0167
20,107,req-0107,bridge,True,69,6,req-0107 FAILED test_checkout_consistency req-0167 req-0282 req-0161
20,107,req-0107,oracle,True,9,1,req-0107
20,62,req-0062,user_only,False,0,0,
20,62,req-0062,naive,True,177,18,req-0262 req-0224 req-0283 req-0255 req-0263 req-0424 req-0099 req-0211 test_checkout_consistency FAILED req-0062 req-0269 req-0391 req-0181 req-0242 req-0129 req-0402 req-0293
20,62,req-0062,bridge,True,69,6,req-0062 FAILED test_checkout_consistency req-0293 req-0402 req-0129
20,62,req-0062,oracle,True,9,1,req-0062
20,429,req-0429,user_only,False,0,0,
20,429,req-0429,naive,True,177,18,req-0084 req-0096 req-0093 req-0097 req-0271 req-0099 req-0432 req-0428 test_checkout_consistency FAILED req-0429 req-0240 req-0116 req-0334 req-0080 req-0350 req-0337 req-0218
20,429,req-0429,bridge,True,69,6,req-0429 FAILED test_checkout_consistency req-0218 req-0337 req-0350
20,429,req-0429,oracle,True,9,1,req-0429
20,190,req-0190,user_only,False,0,0,
20,190,req-0190,naive,True,177,18,req-0394 req-0112 req-0261 req-0232 req-0391 req-0435 req-0267 req-0420 test_checkout_consistency FAILED req-0190 req-0076 req-0198 req-0358 req-0210 req-0231 req-0103 req-0346
20,190,req-0190,bridge,True,69,6,req-0190 FAILED test_checkout_consistency req-0346 req-0103 req-0231
20,190,req-0190,oracle,True,9,1,req-0190
20,175,req-0175,user_only,False,0,0,
20,175,req-0175,naive,True,177,18,req-0310 req-0158 req-0129 req-0387 req-0297 req-0164 req-0105 req-0230 test_checkout_consistency FAILED req-0175 req-0335 req-0239 req-0108 req-0441 req-0193 req-0344 req-0165
20,175,req-0175,bridge,True,69,6,req-0175 FAILED test_checkout_consistency req-0165 req-0344 req-0193
20,175,req-0175,oracle,True,9,1,req-0175
20,164,req-0164,user_only,False,0,0,
20,164,req-0164,naive,True,177,18,req-0270 req-0338 req-0443 req-0369 req-0365 req-0396 req-0380 req-0336 test_checkout_consistency FAILED req-0164 req-0063 req-0362 req-0387 req-0406 req-0187 req-0064 req-0142
20,164,req-0164,bridge,True,69,6,req-0164 FAILED test_checkout_consistency req-0142 req-0064 req-0187
20,164,req-0164,oracle,True,9,1,req-0164
20,121,req-0121,user_only,False,0,0,
20,121,req-0121,naive,True,177,18,req-0190 req-0410 req-0441 req-0209 req-0224 req-0230 req-0053 req-0143 test_checkout_consistency FAILED req-0121 req-0124 req-0340 req-0387 req-0256 req-0085 req-0123 req-0430
20,121,req-0121,bridge,True,69,6,req-0121 FAILED test_checkout_consistency req-0430 req-0123 req-0085
20,121,req-0121,oracle,True,9,1,req-0121
20,427,req-0427,user_only,False,0,0,
20,427,req-0427,naive,True,177,18,req-0374 req-0065 req-0096 req-0433 req-0321 req-0160 req-0242 req-0264 test_checkout_consistency FAILED req-0427 req-0282 req-0224 req-0130 req-0239 req-0209 req-0419 req-0216
20,427,req-0427,bridge,True,69,6,req-0427 FAILED test_checkout_consistency req-0216 req-0419 req-0209
20,427,req-0427,oracle,True,9,1,req-0427
20,102,req-0102,user_only,False,0,0,
20,102,req-0102,naive,True,177,18,req-0448 req-0341 req-0356 req-0093 req-0076 req-0130 req-0131 req-0437 test_checkout_consistency FAILED req-0102 req-0367 req-0075 req-0396 req-0091 req-0190 req-0277 req-0389
20,102,req-0102,bridge,True,69,6,req-0102 FAILED test_checkout_consistency req-0389 req-0277 req-0190
20,102,req-0102,oracle,True,9,1,req-0102
20,396,req-0396,user_only,False,0,0,
20,396,req-0396,naive,True,177,18,req-0267 req-0298 req-0360 req-0276 req-0262 req-0189 req-0160 req-0437 test_checkout_consistency FAILED req-0396 req-0312 req-0108 req-0226 req-0270 req-0106 req-0195 req-0398
20,396,req-0396,bridge,True,69,6,req-0396 FAILED test_checkout_consistency req-0398 req-0195 req-0106
20,396,req-0396,oracle,True,9,1,req-0396
20,447,req-0447,user_only,False,0,0,
20,447,req-0447,naive,True,177,18,req-0397 req-0353 req-0299 req-0319 req-0391 req-0207 req-0073 req-0162 test_checkout_consistency FAILED req-0447 req-0252 req-0356 req-0078 req-0053 req-0154 req-0204 req-0158
20,447,req-0447,bridge,True,69,6,req-0447 FAILED test_checkout_consistency req-0158 req-0204 req-0154
20,447,req-0447,oracle,True,9,1,req-0447
20,329,req-0329,user_only,False,0,0,
20,329,req-0329,naive,True,177,18,req-0443 req-0120 req-0442 req-0180 req-0198 req-0217 req-0111 req-0053 test_checkout_consistency FAILED req-0329 req-0304 req-0433 req-0270 req-0139 req-0116 req-0244 req-0322
20,329,req-0329,bridge,True,69,6,req-0329 FAILED test_checkout_consistency req-0322 req-0244 req-0116
20,329,req-0329,oracle,True,9,1,req-0329
20,94,req-0094,user_only,False,0,0,
20,94,req-0094,naive,True,177,18,req-0411 req-0168 req-0307 req-0337 req-0393 req-0232 req-0086 req-0254 test_checkout_consistency FAILED req-0094 req-0430 req-0071 req-0274 req-0059 req-0286 req-0089 req-0211
20,94,req-0094,bridge,True,69,6,req-0094 FAILED test_checkout_consistency req-0211 req-0089 req-0286
