category,budget,position,needle,condition,preserved,needle_selected,candidate_count,added_chars,selected_candidates
request_id,10,199,req-0199,v1,True,True,6,52,req-0130 FAILED req-0429 req-0199 req-0379 req-0154
request_id,10,199,req-0199,v2,True,True,6,54,req-0199 req-0130 req-0429 req-0379 req-0154 req-0138
request_id,10,199,req-0199,oracle,True,True,1,9,req-0199
request_id,10,284,req-0284,user_only,False,False,0,0,
request_id,10,284,req-0284,naive,False,True,21,189,req-0271 req-0146 req-0269 req-0065 req-0331 req-0124 req-0382 req-0375 req-0187 req-0197 req-0284 req-0429 req-0236 req-0253 req-0054 req-0295 req-0317 req-0286 req-0189 req-0231 req-0300
request_id,10,284,req-0284,v1,True,True,6,52,req-0317 FAILED req-0124 req-0284 req-0300 req-0231
request_id,10,284,req-0284,v2,True,True,6,54,req-0284 req-0317 req-0124 req-0300 req-0231 req-0189
request_id,10,284,req-0284,oracle,True,True,1,9,req-0284
request_id,10,122,req-0122,user_only,False,False,0,0,
request_id,10,122,req-0122,naive,True,True,21,189,req-0120 req-0105 req-0124 req-0337 req-0164 req-0234 req-0284 req-0244 req-0362 req-0375 req-0122 req-0354 req-0074 req-0408 req-0394 req-0218 req-0437 req-0181 req-0400 req-0090 req-0287
request_id,10,122,req-0122,v1,True,True,6,52,req-0437 FAILED req-0234 req-0122 req-0287 req-0090
request_id,10,122,req-0122,v2,True,True,6,54,req-0122 req-0437 req-0234 req-0287 req-0090 req-0400
request_id,10,122,req-0122,oracle,True,True,1,9,req-0122
request_id,30,110,req-0110,user_only,False,False,0,0,
request_id,30,110,req-0110,naive,True,True,21,189,req-0290 req-0228 req-0330 req-0320 req-0322 req-0100 req-0192 req-0202 req-0069 req-0091 req-0110 req-0353 req-0071 req-0085 req-0321 req-0282 req-0339 req-0105 req-0248 req-0381 req-0345
request_id,30,110,req-0110,v1,True,True,6,52,req-0339 FAILED req-0100 req-0110 req-0345 req-0381
request_id,30,110,req-0110,v2,True,True,6,54,req-0110 req-0339 req-0100 req-0345 req-0381 req-0248
request_id,30,110,req-0110,oracle,True,True,1,9,req-0110
request_id,30,213,req-0213,user_only,False,False,0,0,
request_id,30,213,req-0213,naive,True,True,21,189,req-0284 req-0365 req-0296 req-0327 req-0061 req-0128 req-0214 req-0118 req-0063 req-0103 req-0213 req-0251 req-0097 req-0136 req-0324 req-0180 req-0059 req-0073 req-0434 req-0086 req-0436
request_id,30,213,req-0213,v1,True,True,6,52,req-0059 FAILED req-0128 req-0213 req-0436 req-0086
request_id,30,213,req-0213,v2,True,True,6,54,req-0213 req-0059 req-0128 req-0436 req-0086 req-0434
request_id,30,213,req-0213,oracle,True,True,1,9,req-0213
request_id,30,307,req-0307,user_only,False,False,0,0,
request_id,30,307,req-0307,naive,True,True,21,189,req-0359 req-0317 req-0111 req-0426 req-0221 req-0418 req-0128 req-0207 req-0291 req-0173 req-0307 req-0214 req-0289 req-0404 req-0174 req-0254 req-0172 req-0314 req-0210 req-0264 req-0071
request_id,30,307,req-0307,v1,True,True,6,52,req-0172 FAILED req-0418 req-0307 req-0071 req-0264
request_id,30,307,req-0307,v2,True,True,6,54,req-0307 req-0172 req-0418 req-0071 req-0264 req-0210
request_id,30,307,req-0307,oracle,True,True,1,9,req-0307
request_id,30,312,req-0312,user_only,False,False,0,0,
request_id,30,312,req-0312,naive,True,True,21,189,req-0300 req-0177 req-0355 req-0144 req-0274 req-0146 req-0444 req-0108 req-0352 req-0293 req-0312 req-0353 req-0245 req-0297 req-0322 req-0058 req-0305 req-0161 req-0246 req-0424 req-0067
request_id,30,312,req-0312,v1,True,True,6,52,req-0305 FAILED req-0146 req-0312 req-0067 req-0424
request_id,30,312,req-0312,v2,True,True,6,54,req-0312 req-0305 req-0146 req-0067 req-0424 req-0246
request_id,30,312,req-0312,oracle,True,True,1,9,req-0312
request_id,30,381,req-0381,user_only,False,False,0,0,
request_id,30,381,req-0381,naive,True,True,21,189,req-0321 req-0288 req-0121 req-0200 req-0173 req-0316 req-0210 req-0186 req-0443 req-0271 req-0381 req-0427 req-0347 req-0063 req-0230 req-0358 req-0135 req-0112 req-0338 req-0238 req-0161
request_id,30,381,req-0381,v1,True,True,6,52,req-0135 FAILED req-0316 req-0381 req-0161 req-0238
request_id,30,381,req-0381,v2,True,True,6,54,req-0381 req-0135 req-0316 req-0161 req-0238 req-0338
request_id,30,381,req-0381,oracle,True,True,1,9,req-0381
request_id,30,102,req-0102,user_only,False,False,0,0,
request_id,30,102,req-0102,naive,True,True,21,189,req-0351 req-0088 req-0334 req-0138 req-0285 req-0258 req-0107 req-0105 req-0263 req-0256 req-0102 req-0052 req-0176 req-0151 req-0076 req-0185 req-0435 req-0137 req-0319 req-0187 req-0242
request_id,30,102,req-0102,v1,True,True,6,52,req-0435 FAILED req-0258 req-0102 req-0242 req-0187
request_id,30,102,req-0102,v2,True,True,6,54,req-0102 req-0435 req-0258 req-0242 req-0187 req-0319
request_id,30,102,req-0102,oracle,True,True,1,9,req-0102
request_id,30,164,req-0164,user_only,False,False,0,0,
request_id,30,164,req-0164,naive,True,True,21,189,req-0093 req-0181 req-0135 req-0068 req-0161 req-0412 req-0374 req-0415 req-0338 req-0109 req-0164 req-0280 req-0332 req-0392 req-0233 req-0406 req-0290 req-0314 req-0373 req-0067 req-0147
request_id,30,164,req-0164,v1,True,True,6,52,req-0290 FAILED req-0412 req-0164 req-0147 req-0067
request_id,30,164,req-0164,v2,True,True,6,54,req-0164 req-0290 req-0412 req-0147 req-0067 req-0373
request_id,30,164,req-0164,oracle,True,True,1,9,req-0164
request_id,30,357,req-0357,user_only,False,False,0,0,
request_id,30,357,req-0357,naive,True,True,21,189,req-0384 req-0296 req-0074 req-0199 req-0096 req-0136 req-0083 req-0192 req-0154 req-0053 req-0357 req-0196 req-0367 req-0381 req-0072 req-0291 req-0182 req-0086 req-0409 req-0423 req-0329
request_id,30,357,req-0357,v1,True,True,6,52,req-0182 FAILED req-0136 req-0357 req-0329 req-0423
request_id,30,357,req-0357,v2,True,True,6,54,req-0357 req-0182 req-0136 req-0329 req-0423 req-0409
request_id,30,357,req-0357,oracle,True,True,1,9,req-0357
request_id,30,368,req-0368,user_only,False,False,0,0,
request_id,30,368,req-0368,naive,True,True,21,189,req-0135 req-0330 req-0376 req-0314 req-0348 req-0326 req-0171 req-0303 req-0077 req-0327 req-0368 req-0230 req-0166 req-0324 req-0251 req-0287 req-0094 req-0174 req-0066 req-0057 req-0261
request_id,30,368,req-0368,v1,True,True,6,52,req-0094 FAILED req-0326 req-0368 req-0261 req-0057
request_id,30,368,req-0368,v2,True,True,6,54,req-0368 req-0094 req-0326 req-0261 req-0057 req-0066
request_id,30,368,req-0368,oracle,True,True,1,9,req-0368
request_id,30,334,req-0334,user_only,False,False,0,0,
request_id,30,334,req-0334,naive,True,True,21,189,req-0247 req-0335 req-0095 req-0275 req-0396 req-0369 req-0141 req-0137 req-0171 req-0134 req-0334 req-0337 req-0152 req-0308 req-0438 req-0222 req-0254 req-0192 req-0381 req-0386 req-0136
request_id,30,334,req-0334,v1,True,True,6,52,req-0254 FAILED req-0369 req-0334 req-0136 req-0386
request_id,30,334,req-0334,v2,True,True,6,54,req-0334 req-0254 req-0369 req-0136 req-0386 req-0381
request_id,30,334,req-0334,oracle,True,True,1,9,req-0334
request_id,30,265,req-0265,user_only,False,False,0,0,
request_id,30,265,req-0265,naive,True,True,21,189,req-0290 req-0097 req-0059 req-0226 req-0088 req-0433 req-0436 req-0116 req-0341 req-0315 req-0265 req-0449 req-0174 req-0293 req-0406 req-0126 req-0402 req-0215 req-0139 req-0304 req-0332
request_id,30,265,req-0265,v1,True,True,6,52,req-0402 FAILED req-0433 req-0265 req-0332 req-0304
request_id,30,265,req-0265,v2,True,True,6,54,req-0265 req-0402 req-0433 req-0332 req-0304 req-0139
request_id,30,265,req-0265,oracle,True,True,1,9,req-0265
request_id,30,343,req-0343,user_only,False,False,0,0,
request_id,30,343,req-0343,naive,True,True,21,189,req-0109 req-0121 req-0050 req-0244 req-0095 req-0408 req-0304 req-0373 req-0264 req-0394 req-0343 req-0340 req-0223 req-0312 req-0232 req-0092 req-0431 req-0400 req-0353 req-0060 req-0383
request_id,30,343,req-0343,v1,True,True,6,52,req-0431 FAILED req-0408 req-0343 req-0383 req-0060
request_id,30,343,req-0343,v2,True,True,6,54,req-0343 req-0431 req-0408 req-0383 req-0060 req-0353
request_id,30,343,req-0343,oracle,True,True,1,9,req-0343
request_id,30,330,req-0330,user_only,False,False,0,0,
request_id,30,330,req-0330,naive,True,True,21,189,req-0179 req-0171 req-0109 req-0243 req-0175 req-0205 req-0355 req-0396 req-0346 req-0399 req-0330 req-0341 req-0141 req-0207 req-0433 req-0322 req-0055 req-0064 req-0225 req-0427 req-0139
request_id,30,330,req-0330,v1,True,True,6,52,req-0055 FAILED req-0205 req-0330 req-0139 req-0427
request_id,30,330,req-0330,v2,True,True,6,54,req-0330 req-0055 req-0205 req-0139 req-0427 req-0225
request_id,30,330,req-0330,oracle,True,True,1,9,req-0330
request_id,30,424,req-0424,user_only,False,False,0,0,
request_id,30,424,req-0424,naive,True,True,21,189,req-0415 req-0284 req-0352 req-0099 req-0174 req-0390 req-0291 req-0435 req-0131 req-0360 req-0424 req-0307 req-0389 req-0294 req-0107 req-0084 req-0115 req-0052 req-0363 req-0320 req-0209
request_id,30,424,req-0424,v1,True,True,6,52,req-0115 FAILED req-0390 req-0424 req-0209 req-0320
request_id,30,424,req-0424,v2,True,True,6,54,req-0424 req-0115 req-0390 req-0209 req-0320 req-0363
request_id,30,424,req-0424,oracle,True,True,1,9,req-0424
request_id,30,447,req-0447,user_only,False,False,0,0,
request_id,30,447,req-0447,naive,True,True,21,189,req-0125 req-0258 req-0179 req-0060 req-0277 req-0361 req-0201 req-0127 req-0245 req-0374 req-0447 req-0370 req-0052 req-0350 req-0112 req-0099 req-0166 req-0216 req-0084 req-0247 req-0190
request_id,30,447,req-0447,v1,True,True,6,52,req-0166 FAILED req-0361 req-0447 req-0190 req-0247
request_id,30,447,req-0447,v2,True,True,6,54,req-0447 req-0166 req-0361 req-0190 req-0247 req-0084
request_id,30,447,req-0447,oracle,True,True,1,9,req-0447
request_id,30,443,req-0443,user_only,False,False,0,0,
request_id,30,443,req-0443,naive,True,True,21,189,req-0274 req-0444 req-0277 req-0422 req-0202 req-0178 req-0278 req-0428 req-0368 req-0260 req-0443 req-0290 req-0201 req-0210 req-0136 req-0102 req-0363 req-0330 req-0065 req-0154 req-0159
request_id,30,443,req-0443,v1,True,True,6,52,req-0363 FAILED req-0178 req-0443 req-0159 req-0154
request_id,30,443,req-0443,v2,True,True,6,54,req-0443 req-0363 req-0178 req-0159 req-0154 req-0065
request_id,30,443,req-0443,oracle,True,True,1,9,req-0443
request_id,30,301,req-0301,user_only,False,False,0,0,
request_id,30,301,req-0301,naive,True,True,21,189,req-0408 req-0200 req-0415 req-0440 req-0256 req-0165 req-0405 req-0391 req-0216 req-0134 req-0301 req-0101 req-0167 req-0247 req-0115 req-0358 req-0221 req-0381 req-0325 req-0252 req-0156
request_id,30,301,req-0301,v1,True,True,6,52,req-0221 FAILED req-0165 req-0301 req-0156 req-0252
request_id,30,301,req-0301,v2,True,True,6,54,req-0301 req-0221 req-0165 req-0156 req-0252 req-0325
request_id,30,301,req-0301,oracle,True,True,1,9,req-0301
request_id,30,434,req-0434,user_only,False,False,0,0,
request_id,30,434,req-0434,naive,True,True,21,189,req-0365 req-0331 req-0205 req-0327 req-0325 req-0243 req-0405 req-0184 req-0227 req-0281 req-0434 req-0174 req-0139 req-0310 req-0204 req-0069 req-0426 req-0368 req-0150 req-0203 req-0136
request_id,30,434,req-0434,v1,True,True,6,52,req-0426 FAILED req-0243 req-0434 req-0136 req-0203
request_id,30,434,req-0434,v2,True,True,6,54,req-0434 req-0426 req-0243 req-0136 req-0203 req-0150
request_id,30,434,req-0434,oracle,True,True,1,9,req-0434
request_id,30,445,req-0445,user_only,False,False,0,0,
request_id,30,445,req-0445,naive,True,True,21,189,req-0270 req-0393 req-0347 req-0114 req-0277 req-0242 req-0375 req-0304 req-0398 req-0080 req-0445 req-0363 req-0207 req-0427 req-0068 req-0355 req-0313 req-0222 req-0337 req-0202 req-0261
request_id,30,445,req-0445,v1,True,True,6,52,req-0313 FAILED req-0242 req-0445 req-0261 req-0202
request_id,30,445,req-0445,v2,True,True,6,54,req-0445 req-0313 req-0242 req-0261 req-0202 req-0337
request_id,30,445,req-0445,oracle,True,True,1,9,req-0445
request_id,30,350,req-0350,user_only,False,False,0,0,
request_id,30,350,req-0350,naive,True,True,21,189,req-0165 req-0404 req-0373 req-0323 req-0311 req-0196 req-0391 req-0365 req-0309 req-0229 req-0350 req-0435 req-0249 req-0319 req-0162 req-0056 req-0265 req-0269 req-0248 req-0369 req-0236
request_id,30,350,req-0350,v1,True,True,6,52,req-0265 FAILED req-0196 req-0350 req-0236 req-0369
request_id,30,350,req-0350,v2,True,True,6,54,req-0350 req-0265 req-0196 req-0236 req-0369 req-0248
request_id,30,350,req-0350,oracle,True,True,1,9,req-0350
request_id,30,275,req-0275,user_only,False,False,0,0,
request_id,30,275,req-0275,naive,True,True,21,189,req-0174 req-0337 req-0350 req-0243 req-0232 req-0431 req-0064 req-0104 req-0170 req-0160 req-0275 req-0139 req-0302 req-0367 req-0251 req-0293 req-0130 req-0272 req-0313 req-0147 req-0241
request_id,30,275,req-0275,v1,True,True,6,52,req-0130 FAILED req-0431 req-0275 req-0241 req-0147
request_id,30,275,req-0275,v2,True,True,6,54,req-0275 req-0130 req-0431 req-0241 req-0147 req-0313
request_id,30,275,req-0275,oracle,True,True,1,9,req-0275
request_id,30,172,req-0172,user_only,False,False,0,0,
request_id,30,172,req-0172,naive,True,True,21,189,req-0065 req-0330 req-0093 req-0101 req-0109 req-0161 req-0254 req-0113 req-0285 req-0358 req-0172 req-0228 req-0376 req-0315 req-0371 req-0100 req-0264 req-0170 req-0215 req-0210 req-0051
request_id,30,172,req-0172,v1,True,True,6,52,req-0264 FAILED req-0161 req-0172 req-0051 req-0210
request_id,30,172,req-0172,v2,True,True,6,54,req-0172 req-0264 req-0161 req-0051 req-0210 req-0215
request_id,30,172,req-0172,oracle,True,True,1,9,req-0172
request_id,30,51,req-0051,user_only,False,False,0,0,
request_id,30,51,req-0051,naive,True,True,21,189,req-0100 req-0084 req-0441 req-0225 req-0388 req-0128 req-0286 req-0372 req-0262 req-0101 req-0051 req-0380 req-0105 req-0148 req-0334 req-0299 req-0355 req-0143 req-0114 req-0095 req-0228
request_id,30,51,req-0051,v1,True,True,6,52,req-0355 FAILED req-0128 req-0051 req-0228 req-0095
request_id,30,51,req-0051,v2,True,True,6,54,req-0051 req-0355 req-0128 req-0228 req-0095 req-0114
request_id,30,51,req-0051,oracle,True,True,1,9,req-0051
request_id,30,364,req-0364,user_only,False,False,0,0,
request_id,30,364,req-0364,naive,True,True,21,189,req-0171 req-0126 req-0277 req-0288 req-0100 req-0331 req-0266 req-0436 req-0117 req-0096 req-0364 req-0060 req-0402 req-0287 req-0082 req-0276 req-0304 req-0081 req-0279 req-0293 req-0229
request_id,30,364,req-0364,v1,True,True,6,52,req-0304 FAILED req-0331 req-0364 req-0229 req-0293
request_id,30,364,req-0364,v2,True,True,6,54,req-0364 req-0304 req-0331 req-0229 req-0293 req-0279
request_id,30,364,req-0364,oracle,True,True,1,9,req-0364
request_id,30,91,req-0091,user_only,False,False,0,0,
request_id,30,91,req-0091,naive,True,True,21,189,req-0433 req-0101 req-0074 req-0259 req-0143 req-0270 req-0378 req-0085 req-0181 req-0415 req-0091 req-0330 req-0319 req-0178 req-0268 req-0106 req-0230 req-0137 req-0055 req-0123 req-0359
request_id,30,91,req-0091,v1,True,True,6,52,req-0230 FAILED req-0270 req-0091 req-0359 req-0123
request_id,30,91,req-0091,v2,True,True,6,54,req-0091 req-0230 req-0270 req-0359 req-0123 req-0055
request_id,30,91,req-0091,oracle,True,True,1,9,req-0091
request_id,30,106,req-0106,user_only,False,False,0,0,
request_id,30,106,req-0106,naive,True,True,21,189,req-0361 req-0208 req-0183 req-0448 req-0273 req-0102 req-0406 req-0166 req-0237 req-0436 req-0106 req-0088 req-0261 req-0375 req-0092 req-0346 req-0444 req-0367 req-0186 req-0214 req-0269
request_id,30,106,req-0106,v1,True,True,6,52,req-0444 FAILED req-0102 req-0106 req-0269 req-0214
request_id,30,106,req-0106,v2,True,True,6,54,req-0106 req-0444 req-0102 req-0269 req-0214 req-0186
request_id,30,106,req-0106,oracle,True,True,1,9,req-0106
request_id,30,197,req-0197,user_only,False,False,0,0,
request_id,30,197,req-0197,naive,True,True,21,189,req-0365 req-0347 req-0210 req-0169 req-0430 req-0360 req-0319 req-0142 req-0321 req-0265 req-0197 req-0179 req-0067 req-0335 req-0363 req-0178 req-0320 req-0286 req-0199 req-0262 req-0429
request_id,30,197,req-0197,v1,True,True,6,52,req-0320 FAILED req-0360 req-0197 req-0429 req-0262
request_id,30,197,req-0197,v2,True,True,6,54,req-0197 req-0320 req-0360 req-0429 req-0262 req-0199
request_id,30,197,req-0197,oracle,True,True,1,9,req-0197
request_id,30,100,req-0100,user_only,False,False,0,0,
request_id,30,100,req-0100,naive,True,True,21,189,req-0184 req-0157 req-0413 req-0446 req-0423 req-0353 req-0277 req-0134 req-0234 req-0315 req-0100 req-0209 req-0186 req-0210 req-0107 req-0361 req-0177 req-0050 req-0152 req-0358 req-0355
request_id,30,100,req-0100,v1,True,True,6,52,req-0177 FAILED req-0353 req-0100 req-0355 req-0358
request_id,30,100,req-0100,v2,True,True,6,54,req-0100 req-0177 req-0353 req-0355 req-0358 req-0152
request_id,30,100,req-0100,oracle,True,True,1,9,req-0100
request_id,30,280,req-0280,user_only,False,False,0,0,
request_id,30,280,req-0280,naive,True,True,21,189,req-0222 req-0407 req-0212 req-0423 req-0377 req-0112 req-0389 req-0257 req-0382 req-0267 req-0280 req-0364 req-0287 req-0362 req-0242 req-0396 req-0104 req-0240 req-0270 req-0437 req-0399
request_id,30,280,req-0280,v1,True,True,6,52,req-0104 FAILED req-0112 req-0280 req-0399 req-0437
request_id,30,280,req-0280,v2,True,True,6,54,req-0280 req-0104 req-0112 req-0399 req-0437 req-0270
request_id,30,280,req-0280,oracle,True,True,1,9,req-0280
request_id,30,55,req-0055,user_only,False,False,0,0,
request_id,30,55,req-0055,naive,True,True,21,189,req-0282 req-0350 req-0217 req-0342 req-0244 req-0234 req-0058 req-0440 req-0233 req-0248 req-0055 req-0427 req-0230 req-0179 req-0296 req-0056 req-0235 req-0262 req-0289 req-0073 req-0359
request_id,30,55,req-0055,v1,True,True,6,52,req-0235 FAILED req-0234 req-0055 req-0359 req-0073
request_id,30,55,req-0055,v2,True,True,6,54,req-0055 req-0235 req-0234 req-0359 req-0073 req-0289
request_id,30,55,req-0055,oracle,True,True,1,9,req-0055
request_id,30,400,req-0400,user_only,False,False,0,0,
request_id,30,400,req-0400,naive,True,True,21,189,req-0061 req-0414 req-0200 req-0326 req-0328 req-0077 req-0109 req-0445 req-0219 req-0271 req-0400 req-0183 req-0246 req-0203 req-0181 req-0051 req-0155 req-0161 req-0079 req-0089 req-0167
request_id,30,400,req-0400,v1,True,True,6,52,req-0155 FAILED req-0077 req-0400 req-0167 req-0089
request_id,30,400,req-0400,v2,True,True,6,54,req-0400 req-0155 req-0077 req-0167 req-0089 req-0079
request_id,30,400,req-0400,oracle,True,True,1,9,req-0400
request_id,30,397,req-0397,user_only,False,False,0,0,
request_id,30,397,req-0397,naive,True,True,21,189,req-0140 req-0075 req-0413 req-0237 req-0366 req-0326 req-0283 req-0102 req-0396 req-0363 req-0397 req-0324 req-0314 req-0374 req-0077 req-0198 req-0114 req-0105 req-0264 req-0167 req-0109
