scenario,category,case_id,expected,extractor,rank,top1,top3,reciprocal_rank,covered,ranking
true_bridge,request_id,39,req-0278,v1,8,0,0,0.125,1,req-0138 req-0376 req-0268 req-0219 req-0443 req-0191 req-0128 req-0278 req-0094 req-0444 req-0335 req-0235 req-0447 req-0146 req-0129 req-0136 req-0298
true_bridge,request_id,39,req-0278,v2,1,1,1,1.0,1,req-0278 req-0138 req-0376 req-0268 req-0219 req-0443 req-0191 req-0128 req-0094 req-0444 req-0335 req-0235 req-0447 req-0146 req-0129 req-0136 req-0298
true_bridge,request_id,39,req-0278,v3,1,1,1,1.0,1,req-0278 req-0094 req-0128 req-0138 req-0191 req-0219 req-0268 req-0376 req-0443 req-0129 req-0136 req-0146 req-0235 req-0298 req-0335 req-0444 req-0447
true_bridge,request_id,40,req-0242,v1,1,1,1,1.0,1,req-0242 req-0077 req-0334 req-0160 req-0383 req-0136 req-0198 req-0098 req-0265 req-0336 req-0405 req-0416 req-0285 req-0104 req-0372 req-0278 req-0144
true_bridge,request_id,40,req-0242,v2,1,1,1,1.0,1,req-0242 req-0077 req-0334 req-0160 req-0383 req-0136 req-0198 req-0098 req-0265 req-0336 req-0405 req-0416 req-0285 req-0104 req-0372 req-0278 req-0144
true_bridge,request_id,40,req-0242,v3,1,1,1,1.0,1,req-0242 req-0077 req-0098 req-0136 req-0160 req-0198 req-0265 req-0334 req-0383 req-0104 req-0144 req-0278 req-0285 req-0336 req-0372 req-0405 req-0416
true_bridge,request_id,41,req-0150,v1,6,0,0,0.16666666666666666,1,req-0258 req-0274 req-0417 req-0074 req-0410 req-0150 req-0378 req-0302 req-0153 req-0118 req-0257 req-0299 req-0403 req-0054 req-0095 req-0433 req-0404
true_bridge,request_id,41,req-0150,v2,1,1,1,1.0,1,req-0150 req-0258 req-0274 req-0417 req-0074 req-0410 req-0378 req-0302 req-0153 req-0118 req-0257 req-0299 req-0403 req-0054 req-0095 req-0433 req-0404
true_bridge,request_id,41,req-0150,v3,1,1,1,1.0,1,req-0150 req-0074 req-0153 req-0258 req-0274 req-0302 req-0378 req-0410 req-0417 req-0054 req-0095 req-0118 req-0257 req-0299 req-0403 req-0404 req-0433
true_bridge,request_id,42,req-0234,v1,9,0,0,0.1111111111111111,1,req-0237 req-0432 req-0294 req-0429 req-0183 req-0433 req-0124 req-0240 req-0234 req-0358 req-0272 req-0059 req-0241 req-0199 req-0155 req-0276 req-0176
true_bridge,request_id,42,req-0234,v2,1,1,1,1.0,1,req-0234 req-0237 req-0432 req-0294 req-0429 req-0183 req-0433 req-0124 req-0240 req-0358 req-0272 req-0059 req-0241 req-0199 req-0155 req-0276 req-0176
true_bridge,request_id,42,req-0234,v3,1,1,1,1.0,1,req-0234 req-0124 req-0183 req-0237 req-0240 req-0294 req-0429 req-0432 req-0433 req-0059 req-0155 req-0176 req-0199 req-0241 req-0272 req-0276 req-0358
true_bridge,request_id,43,req-0212,v1,2,0,1,0.5,1,req-0088 req-0212 req-0171 req-0092 req-0211 req-0235 req-0200 req-0379 req-0087 req-0169 req-0215 req-0192 req-0246 req-0348 req-0267 req-0175 req-0126
true_bridge,request_id,43,req-0212,v2,1,1,1,1.0,1,req-0212 req-0088 req-0171 req-0092 req-0211 req-0235 req-0200 req-0379 req-0087 req-0169 req-0215 req-0192 req-0246 req-0348 req-0267 req-0175 req-0126
true_bridge,request_id,43,req-0212,v3,1,1,1,1.0,1,req-0212 req-0087 req-0088 req-0092 req-0171 req-0200 req-0211 req-0235 req-0379 req-0126 req-0169 req-0175 req-0192 req-0215 req-0246 req-0267 req-0348
true_bridge,request_id,44,req-0302,v1,1,1,1,1.0,1,req-0302 req-0202 req-0277 req-0303 req-0244 req-0371 req-0449 req-0337 req-0275 req-0309 req-0177 req-0198 req-0300 req-0322 req-0124 req-0421 req-0110
true_bridge,request_id,44,req-0302,v2,1,1,1,1.0,1,req-0302 req-0202 req-0277 req-0303 req-0244 req-0371 req-0449 req-0337 req-0275 req-0309 req-0177 req-0198 req-0300 req-0322 req-0124 req-0421 req-0110
true_bridge,request_id,44,req-0302,v3,1,1,1,1.0,1,req-0302 req-0202 req-0244 req-0275 req-0277 req-0303 req-0337 req-0371 req-0449 req-0110 req-0124 req-0177 req-0198 req-0300 req-0309 req-0322 req-0421
true_bridge,request_id,45,req-0246,v1,9,0,0,0.1111111111111111,1,req-0444 req-0140 req-0171 req-0235 req-0094 req-0421 req-0132 req-0193 req-0246 req-0263 req-0085 req-0089 req-0291 req-0059 req-0175 req-0200 req-0422
true_bridge,request_id,45,req-0246,v2,1,1,1,1.0,1,req-0246 req-0444 req-0140 req-0171 req-0235 req-0094 req-0421 req-0132 req-0193 req-0263 req-0085 req-0089 req-0291 req-0059 req-0175 req-0200 req-0422
true_bridge,request_id,45,req-0246,v3,1,1,1,1.0,1,req-0246 req-0094 req-0132 req-0140 req-0171 req-0193 req-0235 req-0421 req-0444 req-0059 req-0085 req-0089 req-0175 req-0200 req-0263 req-0291 req-0422
true_bridge,request_id,46,req-0357,v1,1,1,1,1.0,1,req-0357 req-0428 req-0136 req-0208 req-0404 req-0349 req-0186 req-0286 req-0294 req-0235 req-0335 req-0085 req-0266 req-0285 req-0229 req-0239 req-0190
true_bridge,request_id,46,req-0357,v2,1,1,1,1.0,1,req-0357 req-0428 req-0136 req-0208 req-0404 req-0349 req-0186 req-0286 req-0294 req-0235 req-0335 req-0085 req-0266 req-0285 req-0229 req-0239 req-0190
true_bridge,request_id,46,req-0357,v3,1,1,1,1.0,1,req-0357 req-0136 req-0186 req-0208 req-0286 req-0294 req-0349 req-0404 req-0428 req-0085 req-0190 req-0229 req-0235 req-0239 req-0266 req-0285 req-0335
true_bridge,request_id,47,req-0135,v1,6,0,0,0.16666666666666666,1,req-0173 req-0321 req-0435 req-0407 req-0392 req-0135 req-0294 req-0102 req-0341 req-0447 req-0162 req-0370 req-0108 req-0213 req-0200 req-0254 req-0325
true_bridge,request_id,47,req-0135,v2,1,1,1,1.0,1,req-0135 req-0173 req-0321 req-0435 req-0407 req-0392 req-0294 req-0102 req-0341 req-0447 req-0162 req-0370 req-0108 req-0213 req-0200 req-0254 req-0325
true_bridge,request_id,47,req-0135,v3,1,1,1,1.0,1,req-0135 req-0102 req-0173 req-0294 req-0321 req-0341 req-0392 req-0407 req-0435 req-0108 req-0162 req-0200 req-0213 req-0254 req-0325 req-0370 req-0447
true_bridge,request_id,48,req-0072,v1,8,0,0,0.125,1,req-0203 req-0339 req-0161 req-0128 req-0235 req-0433 req-0112 req-0072 req-0234 req-0435 req-0291 req-0084 req-0313 req-0146 req-0156 req-0447 req-0409
true_bridge,request_id,48,req-0072,v2,1,1,1,1.0,1,req-0072 req-0203 req-0339 req-0161 req-0128 req-0235 req-0433 req-0112 req-0234 req-0435 req-0291 req-0084 req-0313 req-0146 req-0156 req-0447 req-0409
true_bridge,request_id,48,req-0072,v3,1,1,1,1.0,1,req-0072 req-0112 req-0128 req-0161 req-0203 req-0234 req-0235 req-0339 req-0433 req-0084 req-0146 req-0156 req-0291 req-0313 req-0409 req-0435 req-0447
true_bridge,request_id,49,req-0147,v1,4,0,0,0.25,1,req-0050 req-0082 req-0173 req-0147 req-0195 req-0086 req-0177 req-0327 req-0339 req-0228 req-0444 req-0340 req-0074 req-0288 req-0450 req-0280 req-0254
true_bridge,request_id,49,req-0147,v2,1,1,1,1.0,1,req-0147 req-0050 req-0082 req-0173 req-0195 req-0086 req-0177 req-0327 req-0339 req-0228 req-0444 req-0340 req-0074 req-0288 req-0450 req-0280 req-0254
true_bridge,request_id,49,req-0147,v3,1,1,1,1.0,1,req-0147 req-0050 req-0082 req-0086 req-0173 req-0177 req-0195 req-0327 req-0339 req-0074 req-0228 req-0254 req-0280 req-0288 req-0340 req-0444 req-0450
true_bridge,request_id,50,req-0070,v1,1,1,1,1.0,1,req-0070 req-0392 req-0421 req-0129 req-0219 req-0298 req-0131 req-0357 req-0351 req-0323 req-0296 req-0349 req-0188 req-0108 req-0097 req-0078 req-0072
true_bridge,request_id,50,req-0070,v2,1,1,1,1.0,1,req-0070 req-0392 req-0421 req-0129 req-0219 req-0298 req-0131 req-0357 req-0351 req-0323 req-0296 req-0349 req-0188 req-0108 req-0097 req-0078 req-0072
true_bridge,request_id,50,req-0070,v3,1,1,1,1.0,1,req-0070 req-0129 req-0131 req-0219 req-0298 req-0351 req-0357 req-0392 req-0421 req-0072 req-0078 req-0097 req-0108 req-0188 req-0296 req-0323 req-0349
true_bridge,request_id,51,req-0079,v1,1,1,1,1.0,1,req-0079 req-0136 req-0072 req-0274 req-0186 req-0324 req-0347 req-0162 req-0131 req-0336 req-0141 req-0081 req-0310 req-0059 req-0258 req-0195 req-0187
true_bridge,request_id,51,req-0079,v2,1,1,1,1.0,1,req-0079 req-0136 req-0072 req-0274 req-0186 req-0324 req-0347 req-0162 req-0131 req-0336 req-0141 req-0081 req-0310 req-0059 req-0258 req-0195 req-0187
true_bridge,request_id,51,req-0079,v3,1,1,1,1.0,1,req-0079 req-0072 req-0131 req-0136 req-0162 req-0186 req-0274 req-0324 req-0347 req-0059 req-0081 req-0141 req-0187 req-0195 req-0258 req-0310 req-0336
true_bridge,request_id,52,req-0370,v1,8,0,0,0.125,1,req-0110 req-0429 req-0332 req-0076 req-0252 req-0085 req-0338 req-0370 req-0305 req-0088 req-0147 req-0240 req-0296 req-0267 req-0192 req-0095 req-0367
true_bridge,request_id,52,req-0370,v2,1,1,1,1.0,1,req-0370 req-0110 req-0429 req-0332 req-0076 req-0252 req-0085 req-0338 req-0305 req-0088 req-0147 req-0240 req-0296 req-0267 req-0192 req-0095 req-0367
true_bridge,request_id,52,req-0370,v3,1,1,1,1.0,1,req-0370 req-0076 req-0085 req-0110 req-0252 req-0305 req-0332 req-0338 req-0429 req-0088 req-0095 req-0147 req-0192 req-0240 req-0267 req-0296 req-0367
true_bridge,request_id,53,req-0320,v1,6,0,0,0.16666666666666666,1,req-0206 req-0205 req-0313 req-0390 req-0080 req-0320 req-0318 req-0061 req-0370 req-0242 req-0339 req-0184 req-0183 req-0448 req-0251 req-0182 req-0117
true_bridge,request_id,53,req-0320,v2,1,1,1,1.0,1,req-0320 req-0206 req-0205 req-0313 req-0390 req-0080 req-0318 req-0061 req-0370 req-0242 req-0339 req-0184 req-0183 req-0448 req-0251 req-0182 req-0117
true_bridge,request_id,53,req-0320,v3,1,1,1,1.0,1,req-0320 req-0061 req-0080 req-0205 req-0206 req-0313 req-0318 req-0370 req-0390 req-0117 req-0182 req-0183 req-0184 req-0242 req-0251 req-0339 req-0448
true_bridge,request_id,54,req-0273,v1,8,0,0,0.125,1,req-0094 req-0434 req-0098 req-0353 req-0209 req-0310 req-0349 req-0273 req-0149 req-0271 req-0263 req-0097 req-0101 req-0106 req-0285 req-0357 req-0290
true_bridge,request_id,54,req-0273,v2,1,1,1,1.0,1,req-0273 req-0094 req-0434 req-0098 req-0353 req-0209 req-0310 req-0349 req-0149 req-0271 req-0263 req-0097 req-0101 req-0106 req-0285 req-0357 req-0290
true_bridge,request_id,54,req-0273,v3,1,1,1,1.0,1,req-0273 req-0094 req-0098 req-0149 req-0209 req-0310 req-0349 req-0353 req-0434 req-0097 req-0101 req-0106 req-0263 req-0271 req-0285 req-0290 req-0357
true_bridge,request_id,55,req-0376,v1,7,0,0,0.14285714285714285,1,req-0345 req-0173 req-0329 req-0355 req-0271 req-0372 req-0376 req-0064 req-0437 req-0057 req-0136 req-0430 req-0231 req-0148 req-0233 req-0130 req-0433
true_bridge,request_id,55,req-0376,v2,1,1,1,1.0,1,req-0376 req-0345 req-0173 req-0329 req-0355 req-0271 req-0372 req-0064 req-0437 req-0057 req-0136 req-0430 req-0231 req-0148 req-0233 req-0130 req-0433
true_bridge,request_id,55,req-0376,v3,1,1,1,1.0,1,req-0376 req-0064 req-0173 req-0271 req-0329 req-0345 req-0355 req-0372 req-0437 req-0057 req-0130 req-0136 req-0148 req-0231 req-0233 req-0430 req-0433
true_bridge,request_id,56,req-0125,v1,8,0,0,0.125,1,req-0366 req-0206 req-0148 req-0439 req-0106 req-0109 req-0095 req-0125 req-0190 req-0268 req-0381 req-0246 req-0202 req-0380 req-0102 req-0184 req-0382
true_bridge,request_id,56,req-0125,v2,1,1,1,1.0,1,req-0125 req-0366 req-0206 req-0148 req-0439 req-0106 req-0109 req-0095 req-0190 req-0268 req-0381 req-0246 req-0202 req-0380 req-0102 req-0184 req-0382
true_bridge,request_id,56,req-0125,v3,1,1,1,1.0,1,req-0125 req-0095 req-0106 req-0109 req-0148 req-0190 req-0206 req-0366 req-0439 req-0102 req-0184 req-0202 req-0246 req-0268 req-0380 req-0381 req-0382
true_bridge,request_id,57,req-0392,v1,8,0,0,0.125,1,req-0052 req-0449 req-0168 req-0259 req-0282 req-0086 req-0127 req-0392 req-0162 req-0141 req-0296 req-0438 req-0183 req-0067 req-0264 req-0188 req-0223
true_bridge,request_id,57,req-0392,v2,1,1,1,1.0,1,req-0392 req-0052 req-0449 req-0168 req-0259 req-0282 req-0086 req-0127 req-0162 req-0141 req-0296 req-0438 req-0183 req-0067 req-0264 req-0188 req-0223
true_bridge,request_id,57,req-0392,v3,1,1,1,1.0,1,req-0392 req-0052 req-0086 req-0127 req-0162 req-0168 req-0259 req-0282 req-0449 req-0067 req-0141 req-0183 req-0188 req-0223 req-0264 req-0296 req-0438
true_bridge,request_id,58,req-0131,v1,8,0,0,0.125,1,req-0250 req-0349 req-0114 req-0344 req-0180 req-0238 req-0402 req-0131 req-0323 req-0271 req-0090 req-0192 req-0420 req-0070 req-0108 req-0258 req-0061
true_bridge,request_id,58,req-0131,v2,1,1,1,1.0,1,req-0131 req-0250 req-0349 req-0114 req-0344 req-0180 req-0238 req-0402 req-0323 req-0271 req-0090 req-0192 req-0420 req-0070 req-0108 req-0258 req-0061
true_bridge,request_id,58,req-0131,v3,1,1,1,1.0,1,req-0131 req-0114 req-0180 req-0238 req-0250 req-0323 req-0344 req-0349 req-0402 req-0061 req-0070 req-0090 req-0108 req-0192 req-0258 req-0271 req-0420
true_bridge,request_id,59,req-0433,v1,9,0,0,0.1111111111111111,1,req-0167 req-0390 req-0324 req-0245 req-0358 req-0268 req-0298 req-0308 req-0433 req-0176 req-0219 req-0146 req-0340 req-0057 req-0229 req-0422 req-0199
true_bridge,request_id,59,req-0433,v2,1,1,1,1.0,1,req-0433 req-0167 req-0390 req-0324 req-0245 req-0358 req-0268 req-0298 req-0308 req-0176 req-0219 req-0146 req-0340 req-0057 req-0229 req-0422 req-0199
true_bridge,request_id,59,req-0433,v3,1,1,1,1.0,1,req-0433 req-0167 req-0245 req-0268 req-0298 req-0308 req-0324 req-0358 req-0390 req-0057 req-0146 req-0176 req-0199 req-0219 req-0229 req-0340 req-0422
true_bridge,request_id,60,req-0414,v1,9,0,0,0.1111111111111111,1,req-0052 req-0355 req-0329 req-0138 req-0375 req-0367 req-0381 req-0203 req-0414 req-0246 req-0117 req-0120 req-0244 req-0390 req-0075 req-0079 req-0129
true_bridge,request_id,60,req-0414,v2,1,1,1,1.0,1,req-0414 req-0052 req-0355 req-0329 req-0138 req-0375 req-0367 req-0381 req-0203 req-0246 req-0117 req-0120 req-0244 req-0390 req-0075 req-0079 req-0129
true_bridge,request_id,60,req-0414,v3,1,1,1,1.0,1,req-0414 req-0052 req-0138 req-0203 req-0329 req-0355 req-0367 req-0375 req-0381 req-0075 req-0079 req-0117 req-0120 req-0129 req-0244 req-0246 req-0390
true_bridge,request_id,61,req-0411,v1,9,0,0,0.1111111111111111,1,req-0066 req-0323 req-0375 req-0088 req-0181 req-0309 req-0220 req-0371 req-0411 req-0193 req-0179 req-0077 req-0094 req-0199 req-0250 req-0178 req-0384
true_bridge,request_id,61,req-0411,v2,1,1,1,1.0,1,req-0411 req-0066 req-0323 req-0375 req-0088 req-0181 req-0309 req-0220 req-0371 req-0193 req-0179 req-0077 req-0094 req-0199 req-0250 req-0178 req-0384
true_bridge,request_id,61,req-0411,v3,1,1,1,1.0,1,req-0411 req-0066 req-0088 req-0181 req-0220 req-0309 req-0323 req-0371 req-0375 req-0077 req-0094 req-0178 req-0179 req-0193 req-0199 req-0250 req-0384
true_bridge,request_id,62,req-0205,v1,8,0,0,0.125,1,req-0448 req-0347 req-0055 req-0116 req-0113 req-0269 req-0186 req-0205 req-0274 req-0245 req-0368 req-0157 req-0380 req-0266 req-0146 req-0310 req-0349
true_bridge,request_id,62,req-0205,v2,1,1,1,1.0,1,req-0205 req-0448 req-0347 req-0055 req-0116 req-0113 req-0269 req-0186 req-0274 req-0245 req-0368 req-0157 req-0380 req-0266 req-0146 req-0310 req-0349
true_bridge,request_id,62,req-0205,v3,1,1,1,1.0,1,req-0205 req-0055 req-0113 req-0116 req-0186 req-0269 req-0274 req-0347 req-0448 req-0146 req-0157 req-0245 req-0266 req-0310 req-0349 req-0368 req-0380
true_bridge,request_id,63,req-0314,v1,9,0,0,0.1111111111111111,1,req-0180 req-0283 req-0325 req-0241 req-0156 req-0200 req-0166 req-0164 req-0314 req-0064 req-0113 req-0393 req-0176 req-0261 req-0267 req-0181 req-0227
true_bridge,request_id,63,req-0314,v2,1,1,1,1.0,1,req-0314 req-0180 req-0283 req-0325 req-0241 req-0156 req-0200 req-0166 req-0164 req-0064 req-0113 req-0393 req-0176 req-0261 req-0267 req-0181 req-0227
true_bridge,request_id,63,req-0314,v3,1,1,1,1.0,1,req-0314 req-0156 req-0164 req-0166 req-0180 req-0200 req-0241 req-0283 req-0325 req-0064 req-0113 req-0176 req-0181 req-0227 req-0261 req-0267 req-0393
true_bridge,request_id,64,req-0435,v1,9,0,0,0.1111111111111111,1,req-0054 req-0424 req-0140 req-0301 req-0165 req-0439 req-0190 req-0220 req-0435 req-0422 req-0129 req-0382 req-0268 req-0148 req-0345 req-0177 req-0277
true_bridge,request_id,64,req-0435,v2,1,1,1,1.0,1,req-0435 req-0054 req-0424 req-0140 req-0301 req-0165 req-0439 req-0190 req-0220 req-0422 req-0129 req-0382 req-0268 req-0148 req-0345 req-0177 req-0277
true_bridge,request_id,64,req-0435,v3,1,1,1,1.0,1,req-0435 req-0054 req-0140 req-0165 req-0190 req-0220 req-0301 req-0424 req-0439 req-0129 req-0148 req-0177 req-0268 req-0277 req-0345 req-0382 req-0422
true_bridge,request_id,65,req-0362,v1,1,1,1,1.0,1,req-0362 req-0425 req-0345 req-0057 req-0059 req-0197 req-0356 req-0246 req-0117 req-0222 req-0230 req-0352 req-0387 req-0249 req-0268 req-0124 req-0245
true_bridge,request_id,65,req-0362,v2,1,1,1,1.0,1,req-0362 req-0425 req-0345 req-0057 req-0059 req-0197 req-0356 req-0246 req-0117 req-0222 req-0230 req-0352 req-0387 req-0249 req-0268 req-0124 req-0245
true_bridge,request_id,65,req-0362,v3,1,1,1,1.0,1,req-0362 req-0057 req-0059 req-0117 req-0197 req-0246 req-0345 req-0356 req-0425 req-0124 req-0222 req-0230 req-0245 req-0249 req-0268 req-0352 req-0387
true_bridge,request_id,66,req-0267,v1,4,0,0,0.25,1,req-0066 req-0095 req-0297 req-0267 req-0167 req-0253 req-0342 req-0077 req-0337 req-0331 req-0237 req-0290 req-0107 req-0373 req-0437 req-0089 req-0101
true_bridge,request_id,66,req-0267,v2,1,1,1,1.0,1,req-0267 req-0066 req-0095 req-0297 req-0167 req-0253 req-0342 req-0077 req-0337 req-0331 req-0237 req-0290 req-0107 req-0373 req-0437 req-0089 req-0101
true_bridge,request_id,66,req-0267,v3,1,1,1,1.0,1,req-0267 req-0066 req-0077 req-0095 req-0167 req-0253 req-0297 req-0337 req-0342 req-0089 req-0101 req-0107 req-0237 req-0290 req-0331 req-0373 req-0437
true_bridge,request_id,67,req-0303,v1,4,0,0,0.25,1,req-0263 req-0164 req-0162 req-0303 req-0108 req-0289 req-0401 req-0330 req-0443 req-0345 req-0377 req-0423 req-0317 req-0323 req-0072 req-0442 req-0267
true_bridge,request_id,67,req-0303,v2,1,1,1,1.0,1,req-0303 req-0263 req-0164 req-0162 req-0108 req-0289 req-0401 req-0330 req-0443 req-0345 req-0377 req-0423 req-0317 req-0323 req-0072 req-0442 req-0267
true_bridge,request_id,67,req-0303,v3,1,1,1,1.0,1,req-0303 req-0108 req-0162 req-0164 req-0263 req-0289 req-0330 req-0401 req-0443 req-0072 req-0267 req-0317 req-0323 req-0345 req-0377 req-0423 req-0442
true_bridge,request_id,68,req-0423,v1,6,0,0,0.16666666666666666,1,req-0375 req-0372 req-0137 req-0318 req-0189 req-0423 req-0272 req-0288 req-0349 req-0178 req-0337 req-0116 req-0142 req-0179 req-0100 req-0259 req-0090
true_bridge,request_id,68,req-0423,v2,1,1,1,1.0,1,req-0423 req-0375 req-0372 req-0137 req-0318 req-0189 req-0272 req-0288 req-0349 req-0178 req-0337 req-0116 req-0142 req-0179 req-0100 req-0259 req-0090
true_bridge,request_id,68,req-0423,v3,1,1,1,1.0,1,req-0423 req-0137 req-0189 req-0272 req-0288 req-0318 req-0349 req-0372 req-0375 req-0090 req-0100 req-0116 req-0142 req-0178 req-0179 req-0259 req-0337
true_bridge,request_id,69,req-0179,v1,6,0,0,0.16666666666666666,1,req-0089 req-0393 req-0060 req-0445 req-0232 req-0179 req-0109 req-0128 req-0188 req-0209 req-0276 req-0084 req-0246 req-0378 req-0149 req-0399 req-0235
true_bridge,request_id,69,req-0179,v2,1,1,1,1.0,1,req-0179 req-0089 req-0393 req-0060 req-0445 req-0232 req-0109 req-0128 req-0188 req-0209 req-0276 req-0084 req-0246 req-0378 req-0149 req-0399 req-0235
true_bridge,request_id,69,req-0179,v3,1,1,1,1.0,1,req-0179 req-0060 req-0089 req-0109 req-0128 req-0188 req-0232 req-0393 req-0445 req-0084 req-0149 req-0209 req-0235 req-0246 req-0276 req-0378 req-0399
true_bridge,request_id,70,req-0266,v1,3,0,1,0.3333333333333333,1,req-0195 req-0070 req-0266 req-0283 req-0061 req-0071 req-0381 req-0265 req-0257 req-0276 req-0090 req-0337 req-0369 req-0226 req-0075 req-0413 req-0205
true_bridge,request_id,70,req-0266,v2,1,1,1,1.0,1,req-0266 req-0195 req-0070 req-0283 req-0061 req-0071 req-0381 req-0265 req-0257 req-0276 req-0090 req-0337 req-0369 req-0226 req-0075 req-0413 req-0205
true_bridge,request_id,70,req-0266,v3,1,1,1,1.0,1,req-0266 req-0061 req-0070 req-0071 req-0195 req-0257 req-0265 req-0283 req-0381 req-0075 req-0090 req-0205 req-0226 req-0276 req-0337 req-0369 req-0413
true_bridge,request_id,71,req-0324,v1,1,1,1,1.0,1,req-0324 req-0055 req-0118 req-0136 req-0156 req-0267 req-0319 req-0249 req-0282 req-0368 req-0294 req-0215 req-0140 req-0187 req-0227 req-0435 req-0416
true_bridge,request_id,71,req-0324,v2,1,1,1,1.0,1,req-0324 req-0055 req-0118 req-0136 req-0156 req-0267 req-0319 req-0249 req-0282 req-0368 req-0294 req-0215 req-0140 req-0187 req-0227 req-0435 req-0416
true_bridge,request_id,71,req-0324,v3,1,1,1,1.0,1,req-0324 req-0055 req-0118 req-0136 req-0156 req-0249 req-0267 req-0282 req-0319 req-0140 req-0187 req-0215 req-0227 req-0294 req-0368 req-0416 req-0435
true_bridge,request_id,72,req-0410,v1,1,1,1,1.0,1,req-0410 req-0160 req-0130 req-0349 req-0338 req-0144 req-0354 req-0183 req-0382 req-0308 req-0370 req-0291 req-0177 req-0367 req-0106 req-0374 req-0197
true_bridge,request_id,72,req-0410,v2,1,1,1,1.0,1,req-0410 req-0160 req-0130 req-0349 req-0338 req-0144 req-0354 req-0183 req-0382 req-0308 req-0370 req-0291 req-0177 req-0367 req-0106 req-0374 req-0197
